ID_Usuario;DNI_Usuario;Edad;Género_sucio;Género;Ubicación_sucio;Ubicación;Tipo_Viajero_sucio;Tipo_Viajero;ID_Reserva;Fecha_Reserva;Fecha_Viaje;Antelacion_Reserva_sucio;Antelacion_Reserva;Duracion_Viaje_sucio;Numero_Personas;Tipo_Paquete_sucio;Tipo_Paquete;Costo_Total;Metodo_Pago;Destino_sucio;Destino;Tipo_Alojamiento_sucio;Clase_Vuelo;Actividades_Reservadas_sucio;Actividades_Reser_sucio2;Actividades_Reservadas;Numero_Noches_Estancia_sucio;Numero_Noches_Estancia;Promocion_Aplicada_sucio;Promocion_Aplicada;Fuente_Reserva;Estado_Reserva;Mes_Reserva_sucio;Mes_Reserva;Mes_Viaje_sucio;Mes_Viaje;Estacionalidad;Cancelacion_Reserva_sucio;Cancelacion_reserva;Calificacion_Usuario;Comentarios;Rango_Edad;Gasto_persona;Gasto_duracion
U0237;20175582M;49;Male;Masculino;USA;EEUU;Negocios;Negocios;R00237;28/08/2024;23/12/2024;51;117;5;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;2.363,90;Tarjeta de crédito;Rome;Roma;Hotel;Primera clase;Tour en bus;Tour en bus;Tour en bus;9;4;FALSO;Falso;App móvil;Confirmada;11;8;3;12;Temporada baja;FALSO;Falso;5;Excelente viaje;Mediana Edad;590,98;472,78
U0238;59209947N;19;Other;Otro;Germany;Alemania;Negocios;Negocios;R00238;12/01/2024;08/02/2024;226;27;9;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;13.355,90;Transferencia bancaria;Rome;Roma;Hotel;Económica;Excursión en bote;Excursión en bote;Excursión en bote;6;8;FALSO;Falso;Agente de viajes;Cancelada;10;1;3;2;Temporada alta;VERDADERO;Verdadero;1;Problemas con la reserva;Jovenes Adultos;3.338,98;1.483,99
U0239;62747858V;61;Other;Otro;USA;EEUU;Turista;Turista;R00239;28/03/2024;08/08/2024;195;133;1;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;5.551,30;PayPal;Tokyo;Tokio;Airbnb;Primera clase;;Desconocido;Desconocido;3;0;VERDADERO;Verdadero;Sitio web;Cancelada;9;3;11;8;Temporada alta;VERDADERO;Verdadero;4;Problemas con la reserva;Adultos Mayores;5.551,30;5.551,30
U0240;37806823K;19;Female;Femenino;India;India;Tusirta;Turista;R00240;27/02/2024;06/07/2024;272;130;11;2;Solo vuelo;Vuelo;14.615,90;Tarjeta de crédito;London;Londres;;Económica;;;;6;10;VERDADERO;Verdadero;App móvil;Cancelada;2;2;2;7;Temporada alta;VERDADERO;Verdadero;1;No me gustó el servicio;Jovenes Adultos;7.307,95;1.328,72
U0241;45880747W;31;Male;Masculino;Australia;Australia;Turista;Turista;R00241;16/07/2024;17/11/2024;164;124;9;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;11.195,60;PayPal;Barcelona;Barcelona;Airbnb;Ejecutiva;City tour;City tour;Tour en Cuidad;1;8;VERDADERO;Verdadero;Sitio web;Cancelada;9;7;2;11;Temporada alta;VERDADERO;Verdadero;3;No me gustó el servicio;Adultos;5.597,80;1.243,96
U0242;67615868P;22;Female;Femenino;UK;Reino unido;Negocios;Negocios;R00242;20/04/2024;14/09/2024;229;147;13;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;8.738,50;PayPal;Cancun;Cancun;Resort;Económica;;Desconocido;Desconocido;3;12;FALSO;Falso;App móvil;Confirmada;10;4;1;9;Temporada baja;VERDADERO;Verdadero;2;Todo bien;Jovenes Adultos;2.912,83;672,19
U0243;49032864S;39;Male;Masculino;Mexico;Méjico;Negocios;Negocios;R00243;20/03/2024;08/09/2024;333;172;6;3;Vuelo + Hotel;Vuelo + Hotel;8.465,10;PayPal;Rome;Roma;Resort;Económica;;;;8;5;VERDADERO;Verdadero;App móvil;Pendiente;4;3;7;9;Temporada baja;VERDADERO;Verdadero;4;Todo bien;Adultos;2.821,70;1.410,85
U0244;44701536R;20;Other;Otro;UK;Reino unido;Turista;Turista;R00244;24/01/2024;13/02/2024;24;20;11;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;3.721,10;Tarjeta de crédito;New York;Nueva York;Hotel;Ejecutiva;Tour en bus;Tour en bus;Tour en bus;6;10;FALSO;Falso;Sitio web;Pendiente;11;1;4;2;Temporada baja;VERDADERO;Verdadero;4;Todo bien;Jovenes Adultos;1.860,55;338,28
U0245;80239798C;39;Male;Masculino;UK;Reino unido;Turista;Turista;R00245;19/02/2024;30/07/2024;353;162;12;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;6.453,80;Transferencia bancaria;Barcelona;Barcelona;Hotel;Económica;Excursión en bote;Excursión en bote;Excursión en bote;5;11;FALSO;Falso;Agente de viajes;Cancelada;5;2;5;7;Temporada baja;FALSO;Falso;1;Problemas con la reserva;Adultos;1.613,45;537,82
U0246;35575328D;54;Female;Femenino;USA;EEUU;Turista;Turista;R00246;17/04/2024;26/05/2024;362;39;12;2;Vuelo + Hotel;Vuelo + Hotel;2.483,50;Tarjeta de crédito;Tokyo;Tokio;Resort;Económica;;;;9;11;FALSO;Falso;Sitio web;Pendiente;12;4;2;5;Temporada baja;FALSO;Falso;1;Problemas con la reserva;Adultos Mayores;1.241,75;206,96
U0247;83347229J;53;Other;Otro;UK;Reino unido;Tusirta;Turista;R00247;26/05/2024;09/07/2024;261;44;9;1;Solo vuelo;Vuelo;6.056,60;PayPal;Tokyo;Tokio;;Económica;;;;7;8;VERDADERO;Verdadero;Agente de viajes;Pendiente;2;5;9;7;Temporada alta;FALSO;Falso;1;No me gustó el servicio;Adultos Mayores;6.056,60;672,96
U0248;78899352Z;38;Female;Femenino;India;India;Turista;Turista;R00248;31/07/2024;07/11/2024;231;99;10;2;Vuelo + Hotel;Vuelo + Hotel;14.330,10;Tarjeta de crédito;Rome;Roma;Airbnb;Económica;;;;4;9;FALSO;Falso;Sitio web;Pendiente;9;7;7;11;Temporada alta;VERDADERO;Verdadero;2;No me gustó el servicio;Adultos;7.165,05;1.433,01
U0249;51260371H;64;Other;Otro;UK;Reino unido;Negocios;Negocios;R00249;01/02/2024;01/07/2024;258;151;6;2;Vuelo + Hotel;Vuelo + Hotel;18.423,80;Tarjeta de crédito;Cancun;Cancun;Hotel;Primera clase;;;;4;5;VERDADERO;Verdadero;Agente de viajes;Cancelada;7;2;7;7;Temporada alta;FALSO;Falso;4;;Adultos Mayores;9.211,90;3.070,63
U0250;55937293M;61;Male;Masculino;Australia;Australia;Negocios;Negocios;R00250;11/03/2024;20/08/2024;87;162;2;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;8.921,20;PayPal;Barcelona;Barcelona;Resort;Ejecutiva;;Desconocido;Desconocido;6;1;VERDADERO;Verdadero;Agente de viajes;Cancelada;4;3;5;8;Temporada alta;VERDADERO;Verdadero;1;No me gustó el servicio;Adultos Mayores;4.460,60;4.460,60
U0251;33409991F;28;Female;Femenino;India;India;Turista;Turista;R00251;02/04/2024;09/12/2024;40;251;3;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;12.618,90;Tarjeta de crédito;London;Londres;Hotel;Económica;City tour;City tour;Tour en Cuidad;7;2;VERDADERO;Verdadero;Sitio web;Cancelada;4;4;8;12;Temporada baja;VERDADERO;Verdadero;4;Recomendado;Jovenes Adultos;4.206,30;4.206,30
U0252;40048712P;53;Other;Otro;India;India;Tusirta;Turista;R00252;20/08/2024;07/12/2024;358;109;11;4;Solo vuelo;Vuelo;13.296,50;Transferencia bancaria;Barcelona;Barcelona;;Primera clase;;;;3;10;FALSO;Falso;Sitio web;Pendiente;11;8;8;12;Temporada baja;FALSO;Falso;5;Excelente viaje;Adultos Mayores;3.324,13;1.208,77
U0253;26225583V;36;Other;Otro;Australia;Australia;Negocios;Negocios;R00253;14/02/2024;31/08/2024;170;199;6;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;17.954,90;Transferencia bancaria;Cancun;Cancun;Resort;Económica;Excursión en bote;Excursión en bote;Excursión en bote;5;5;VERDADERO;Verdadero;App móvil;Pendiente;9;2;11;8;Temporada alta;VERDADERO;Verdadero;3;Problemas con la reserva;Adultos;4.488,73;2.992,48
U0254;70270316A;58;Other;Otro;USA;EEUU;Turista;Turista;R00254;03/03/2024;02/09/2024;98;183;14;2;Vuelo + Hotel;Vuelo + Hotel;4.069,40;Transferencia bancaria;London;Londres;Airbnb;Primera clase;;;;9;13;FALSO;Falso;Sitio web;Cancelada;4;3;3;9;Temporada baja;FALSO;Falso;3;Recomendado;Adultos Mayores;2.034,70;290,67
U0255;18692814R;35;Male;Masculino;UK;Reino unido;Negocios;Negocios;R00255;27/02/2024;15/07/2024;341;139;14;3;Solo vuelo;Vuelo;4.220,40;Transferencia bancaria;Tokyo;Tokio;;Económica;;;;3;13;FALSO;Falso;Sitio web;Pendiente;11;2;7;7;Temporada baja;FALSO;Falso;4;Recomendado;Adultos;1.406,80;301,46
U0256;57557263Q;41;Other;Otro;UK;Reino unido;Negocios;Negocios;R00256;16/08/2024;19/11/2024;74;95;14;2;Vuelo + Hotel;Vuelo + Hotel;8.986,40;Tarjeta de crédito;Cancun;Cancun;Airbnb;Primera clase;;;;5;13;VERDADERO;Verdadero;App móvil;Confirmada;1;8;12;11;Temporada alta;FALSO;Falso;5;Todo bien;Mediana Edad;4.493,20;641,89
U0257;88270025G;54;Male;Masculino;Spain;España;Turista;Turista;R00257;14/06/2024;16/07/2024;311;32;14;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;14.311,20;PayPal;Cancun;Cancun;Resort;Económica;;Desconocido;Desconocido;5;13;VERDADERO;Verdadero;Agente de viajes;Confirmada;3;6;8;7;Temporada alta;FALSO;Falso;4;Recomendado;Adultos Mayores;14.311,20;1.022,23
U0258;74938621K;46;Female;Femenino;Spain;España;Turista;Turista;R00258;07/02/2024;25/07/2024;306;169;12;2;Solo vuelo;Vuelo;14.640,80;Tarjeta de crédito;London;Londres;;Económica;;;;2;11;FALSO;Falso;App móvil;Cancelada;12;2;10;7;Temporada alta;VERDADERO;Verdadero;2;No me gustó el servicio;Mediana Edad;7.320,40;1.220,07
U0259;19175568P;44;Male;Masculino;Germany;Alemania;Negocios;Negocios;R00259;06/02/2024;28/10/2024;63;265;10;3;Vuelo + Hotel;Vuelo + Hotel;10.099,70;PayPal;Tokyo;Tokio;Airbnb;Ejecutiva;;;;6;9;VERDADERO;Verdadero;App móvil;Cancelada;6;2;5;10;Temporada baja;FALSO;Falso;1;Problemas con la reserva;Mediana Edad;3.366,57;1.009,97
U0260;98149218F;51;Other;Otro;USA;EEUU;Turista;Turista;R00260;13/02/2024;13/02/2024;103;0;12;2;Solo vuelo;Vuelo;14.402,10;Tarjeta de crédito;New York;Nueva York;;Ejecutiva;;;;4;11;VERDADERO;Verdadero;Agente de viajes;Pendiente;6;2;2;2;Temporada alta;FALSO;Falso;2;Problemas con la reserva;Adultos Mayores;7.201,05;1.200,18
U0261;81232808M;63;Female;Femenino;Australia;Australia;Tusirta;Turista;R00261;14/09/2024;02/10/2024;262;18;1;1;Vuelo + Hotel;Vuelo + Hotel;11.522,10;Transferencia bancaria;Barcelona;Barcelona;Hotel;Económica;;;;4;0;FALSO;Falso;Agente de viajes;Cancelada;8;9;9;10;Temporada baja;FALSO;Falso;1;Problemas con la reserva;Adultos Mayores;11.522,10;11.522,10
U0262;35583466M;34;Other;Otro;Germany;Alemania;Turista;Turista;R00262;25/06/2024;03/11/2024;25;131;4;2;Solo vuelo;Vuelo;7.797,30;Transferencia bancaria;Barcelona;Barcelona;;Primera clase;;;;9;3;FALSO;Falso;Sitio web;Cancelada;5;6;1;11;Temporada alta;VERDADERO;Verdadero;4;;Adultos;3.898,65;1.949,33
U0263;59074610F;55;Female;Femenino;India;India;Turista;Turista;R00263;13/02/2024;21/12/2024;82;312;1;3;Vuelo + Hotel;Vuelo + Hotel;15.669,20;Tarjeta de crédito;London;Londres;Resort;Económica;;;;5;0;FALSO;Falso;App móvil;Confirmada;8;2;8;12;Temporada alta;FALSO;Falso;4;Recomendado;Adultos Mayores;5.223,07;15.669,20
U0264;47035532A;23;Other;Otro;USA;EEUU;Turista;Turista;R00264;13/04/2024;13/06/2024;33;61;2;2;Vuelo + Hotel;Vuelo + Hotel;1.058,80;Transferencia bancaria;London;Londres;Airbnb;Económica;;;;8;1;VERDADERO;Verdadero;Agente de viajes;Confirmada;1;4;10;6;Temporada alta;VERDADERO;Verdadero;5;Excelente viaje;Jovenes Adultos;529,40;529,40
U0265;45200856Z;26;Male;Masculino;Germany;Alemania;Negocios;Negocios;R00265;21/02/2024;08/09/2024;203;200;4;3;Vuelo + Hotel;Vuelo + Hotel;9.362,80;Transferencia bancaria;New York;Nueva York;Airbnb;Económica;;;;6;3;FALSO;Falso;App móvil;Pendiente;3;2;12;9;Temporada baja;FALSO;Falso;5;Excelente viaje;Jovenes Adultos;3.120,93;2.340,70
U0266;13714972A;55;Male;Masculino;Spain;España;Tusirta;Turista;R00266;26/05/2024;16/12/2024;156;204;7;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;17.984,80;Tarjeta de crédito;Paris;Paris;Hotel;Primera clase;City tour;City tour;Tour en Cuidad;1;6;VERDADERO;Verdadero;Sitio web;Pendiente;12;5;11;12;Temporada alta;FALSO;Falso;5;Todo bien;Adultos Mayores;8.992,40;2.569,26
U0267;41397992Q;39;Other;Otro;USA;EEUU;Turista;Turista;R00267;08/01/2024;06/05/2024;148;119;8;3;Vuelo + Hotel;Vuelo + Hotel;2.949,30;PayPal;London;Londres;Hotel;Primera clase;;;;5;7;VERDADERO;Verdadero;Sitio web;Pendiente;6;1;5;5;Temporada baja;FALSO;Falso;5;Todo bien;Adultos;983,10;368,66
U0268;29707058M;29;Other;Otro;Spain;España;Negocios;Negocios;R00268;24/05/2024;18/12/2024;143;208;14;4;Vuelo + Hotel;Vuelo + Hotel;18.892,50;Tarjeta de crédito;New York;Nueva York;Hotel;Ejecutiva;;;;1;13;FALSO;Falso;Sitio web;Confirmada;9;5;10;12;Temporada baja;FALSO;Falso;4;Todo bien;Jovenes Adultos;4.723,13;1.349,46
U0269;56299628K;50;Female;Femenino;India;India;Turista;Turista;R00269;28/03/2024;19/07/2024;190;113;3;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;16.652,50;Transferencia bancaria;New York;Nueva York;Airbnb;Económica;Excursión en bote;Excursión en bote;Excursión en bote;6;2;FALSO;Falso;Sitio web;Confirmada;7;3;10;7;Temporada baja;VERDADERO;Verdadero;1;Problemas con la reserva;Adultos Mayores;4.163,13;5.550,83
U0270;56461400B;27;Male;Masculino;Australia;Australia;Negocios;Negocios;R00270;14/06/2024;29/08/2024;198;76;7;2;Vuelo + Hotel;Vuelo + Hotel;1.597,90;PayPal;Tokyo;Tokio;Resort;Económica;;;;9;6;VERDADERO;Verdadero;App móvil;Pendiente;8;6;5;8;Temporada alta;FALSO;Falso;4;Recomendado;Jovenes Adultos;798,95;228,27
U0271;87816524V;18;Female;Femenino;Germany;Alemania;Turista;Turista;R00271;09/06/2024;24/08/2024;324;76;9;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;15.930,10;Tarjeta de crédito;Paris;Paris;Airbnb;Económica;;Desconocido;Desconocido;8;8;FALSO;Falso;Sitio web;Pendiente;4;6;10;8;Temporada alta;FALSO;Falso;3;Todo bien;Jovenes Adultos;7.965,05;1.770,01
U0272;73930184L;22;Female;Femenino;USA;EEUU;Turista;Turista;R00272;03/02/2024;02/08/2024;278;181;14;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;14.676,60;PayPal;London;Londres;Resort;Primera clase;Tour en bus;Tour en bus;Tour en bus;9;13;VERDADERO;Verdadero;Agente de viajes;Pendiente;9;2;7;8;Temporada baja;VERDADERO;Verdadero;4;Todo bien;Jovenes Adultos;4.892,20;1.048,33
U0273;65829874X;36;Other;Otro;Australia;Australia;Tusirta;Turista;R00273;21/02/2024;29/02/2024;319;8;5;3;Solo vuelo;Vuelo;8.024,60;Tarjeta de crédito;New York;Nueva York;;Ejecutiva;;;;7;4;FALSO;Falso;Agente de viajes;Cancelada;5;2;2;2;Temporada alta;VERDADERO;Verdadero;1;Problemas con la reserva;Adultos;2.674,87;1.604,92
U0274;17588061F;34;Male;Masculino;Mexico;Méjico;Turista;Turista;R00274;18/04/2024;28/10/2024;129;193;9;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;5.750,10;Transferencia bancaria;Paris;Paris;Resort;Económica;Excursión en bote;Excursión en bote;Excursión en bote;3;8;FALSO;Falso;App móvil;Pendiente;6;4;1;10;Temporada alta;FALSO;Falso;3;Todo bien;Adultos;5.750,10;638,90
U0275;51309980Q;25;Other;Otro;India;India;Turista;Turista;R00275;15/04/2024;27/05/2024;54;42;7;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;14.317,80;PayPal;New York;Nueva York;Resort;Económica;City tour;City tour;Tour en Cuidad;9;6;FALSO;Falso;Sitio web;Cancelada;5;4;12;5;Temporada baja;VERDADERO;Verdadero;4;Recomendado;Jovenes Adultos;7.158,90;2.045,40
U0276;12963323V;44;Female;Femenino;Germany;Alemania;Turista;Turista;R00276;15/04/2024;25/09/2024;134;163;3;1;Solo vuelo;Vuelo;9.228,60;PayPal;Paris;Paris;;Económica;;;;6;2;VERDADERO;Verdadero;App móvil;Pendiente;4;4;3;9;Temporada baja;FALSO;Falso;1;No me gustó el servicio;Mediana Edad;9.228,60;3.076,20
U0277;76978294P;27;Male;Masculino;Spain;España;Negocios;Negocios;R00277;16/09/2024;07/11/2024;127;52;3;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;5.528,20;Tarjeta de crédito;Paris;Paris;Hotel;Económica;Tour en bus;Tour en bus;Tour en bus;9;2;VERDADERO;Verdadero;Agente de viajes;Cancelada;2;9;11;11;Temporada alta;VERDADERO;Verdadero;2;No me gustó el servicio;Jovenes Adultos;1.842,73;1.842,73
U0278;13596332C;18;Other;Otro;Australia;Australia;Tusirta;Turista;R00278;25/03/2024;09/04/2024;143;15;2;2;Vuelo + Hotel;Vuelo + Hotel;11.940,30;PayPal;Paris;Paris;Resort;Ejecutiva;;;;4;1;VERDADERO;Verdadero;App móvil;Confirmada;3;3;12;4;Temporada baja;FALSO;Falso;3;Problemas con la reserva;Jovenes Adultos;5.970,15;5.970,15
U0279;53602905W;38;Other;Otro;Spain;España;Tusirta;Turista;R00279;22/05/2024;14/08/2024;160;84;11;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;18.509,10;Transferencia bancaria;Tokyo;Tokio;Hotel;Ejecutiva;Excursión en bote;Excursión en bote;Excursión en bote;8;10;VERDADERO;Verdadero;Agente de viajes;Cancelada;4;5;6;8;Temporada alta;VERDADERO;Verdadero;3;Recomendado;Adultos;18.509,10;1.682,65
U0280;50410897A;55;Other;Otro;UK;Reino unido;Negocios;Negocios;R00280;12/09/2024;03/12/2024;158;82;4;1;Vuelo + Hotel;Vuelo + Hotel;10.778,60;Transferencia bancaria;Cancun;Cancun;Airbnb;Ejecutiva;;;;7;3;VERDADERO;Verdadero;App móvil;Pendiente;11;9;2;12;Temporada alta;FALSO;Falso;3;Recomendado;Adultos Mayores;10.778,60;2.694,65
U0281;35577770J;54;Male;Masculino;USA;EEUU;Turista;Turista;R00281;13/06/2024;25/07/2024;290;42;11;2;Vuelo + Hotel;Vuelo + Hotel;5.622,90;Tarjeta de crédito;Paris;Paris;Airbnb;Primera clase;;;;5;10;FALSO;Falso;Sitio web;Cancelada;8;6;1;7;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Adultos Mayores;2.811,45;511,17
U0282;59951905J;30;Female;Femenino;Spain;España;Turista;Turista;R00282;27/03/2024;24/06/2024;205;89;1;4;Solo vuelo;Vuelo;6.811,60;PayPal;Cancun;Cancun;;Primera clase;;;;9;0;FALSO;Falso;Agente de viajes;Cancelada;11;3;2;6;Temporada alta;VERDADERO;Verdadero;4;Recomendado;Adultos;1.702,90;6.811,60
U0283;12409225N;30;Other;Otro;USA;EEUU;Turista;Turista;R00283;01/02/2024;27/12/2024;28;330;11;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;1.157,90;Tarjeta de crédito;New York;Nueva York;Airbnb;Económica;;Desconocido;Desconocido;2;10;VERDADERO;Verdadero;Agente de viajes;Cancelada;12;2;2;12;Temporada alta;VERDADERO;Verdadero;1;Problemas con la reserva;Adultos;578,95;105,26
U0284;24965863F;51;Female;Femenino;Australia;Australia;Turista;Turista;R00284;15/03/2024;07/09/2024;31;176;1;3;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;15.744,10;Transferencia bancaria;Tokyo;Tokio;Resort;Económica;City tour;City tour;Tour en Cuidad;3;0;VERDADERO;Verdadero;Sitio web;Pendiente;3;3;9;9;Temporada alta;VERDADERO;Verdadero;3;Recomendado;Adultos Mayores;5.248,03;15.744,10
U0285;85417781J;31;Female;Femenino;UK;Reino unido;Negocios;Negocios;R00285;26/02/2024;25/07/2024;274;150;6;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;1.657,10;Tarjeta de crédito;Rome;Roma;Hotel;Económica;Excursión en bote;Excursión en bote;Excursión en bote;4;5;VERDADERO;Verdadero;Agente de viajes;Pendiente;5;2;4;7;Temporada baja;VERDADERO;Verdadero;3;Problemas con la reserva;Adultos;1.657,10;276,18
U0286;89904425R;55;Other;Otro;India;India;Tusirta;Turista;R00286;06/03/2024;04/12/2024;51;273;3;4;Vuelo + Hotel;Vuelo + Hotel;13.109,70;PayPal;Paris;Paris;Airbnb;Ejecutiva;;;;8;2;FALSO;Falso;App móvil;Cancelada;3;3;9;12;Temporada baja;VERDADERO;Verdadero;5;Recomendado;Adultos Mayores;3.277,43;4.369,90
U0287;64817193L;45;Female;Femenino;India;India;Turista;Turista;R00287;07/01/2024;26/12/2024;281;354;14;2;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;1.875,10;PayPal;Paris;Paris;Resort;Económica;Excursión en bote;Excursión en bote;Excursión en bote;8;13;FALSO;Falso;Agente de viajes;Pendiente;9;1;6;12;Temporada alta;VERDADERO;Verdadero;3;No me gustó el servicio;Mediana Edad;937,55;133,94
U0288;25187284F;64;Other;Otro;Spain;España;Tusirta;Turista;R00288;22/02/2024;11/11/2024;356;263;5;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;15.478,70;PayPal;Paris;Paris;Airbnb;Económica;Tour en bus;Tour en bus;Tour en bus;2;4;VERDADERO;Verdadero;App móvil;Cancelada;8;2;12;11;Temporada baja;FALSO;Falso;3;Todo bien;Adultos Mayores;15.478,70;3.095,74
U0289;24716561W;57;Female;Femenino;India;India;Turista;Turista;R00289;28/04/2024;22/08/2024;87;116;12;1;Solo vuelo;Vuelo;12.465,40;Transferencia bancaria;Paris;Paris;;Económica;;;;9;11;FALSO;Falso;App móvil;Cancelada;3;4;5;8;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Adultos Mayores;12.465,40;1.038,78
U0290;64501816H;61;Female;Femenino;Germany;Alemania;Tusirta;Turista;R00290;11/02/2024;04/12/2024;163;297;2;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;5.214,80;Tarjeta de crédito;London;Londres;Resort;Económica;Tour en bus;Tour en bus;Tour en bus;5;1;FALSO;Falso;Sitio web;Cancelada;2;2;10;12;Temporada baja;VERDADERO;Verdadero;1;Problemas con la reserva;Adultos Mayores;1.303,70;2.607,40
U0291;29437303V;40;Other;Otro;India;India;Negocios;Negocios;R00291;09/08/2024;16/12/2024;319;129;3;2;Vuelo + Hotel;Vuelo + Hotel;9.069,80;PayPal;Barcelona;Barcelona;Airbnb;Primera clase;;;;9;2;FALSO;Falso;App móvil;Cancelada;9;8;11;12;Temporada alta;FALSO;Falso;1;Problemas con la reserva;Mediana Edad;4.534,90;3.023,27
U0292;81146008F;53;Other;Otro;UK;Reino unido;Turista;Turista;R00292;07/07/2024;10/09/2024;300;65;7;1;Solo vuelo;Vuelo;4.305,80;PayPal;Barcelona;Barcelona;;Económica;;;;8;6;FALSO;Falso;Agente de viajes;Cancelada;6;7;8;9;Temporada baja;VERDADERO;Verdadero;1;Problemas con la reserva;Adultos Mayores;4.305,80;615,11
U0293;25947414X;56;Female;Femenino;India;India;Tusirta;Turista;R00293;21/05/2024;15/06/2024;157;25;1;4;Solo vuelo;Vuelo;8.654,40;Transferencia bancaria;Cancun;Cancun;;Económica;;;;8;0;VERDADERO;Verdadero;Sitio web;Pendiente;4;5;2;6;Temporada alta;FALSO;Falso;4;Excelente viaje;Adultos Mayores;2.163,60;8.654,40
U0294;35881810Q;49;Other;Otro;Spain;España;Negocios;Negocios;R00294;20/04/2024;07/09/2024;246;140;8;4;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;11.239,80;Tarjeta de crédito;New York;Nueva York;Hotel;Ejecutiva;;Desconocido;Desconocido;5;7;VERDADERO;Verdadero;App móvil;Cancelada;10;4;9;9;Temporada alta;FALSO;Falso;3;;Mediana Edad;2.809,95;1.404,98
U0295;39183697T;45;Male;Masculino;Australia;Australia;Tusirta;Turista;R00295;22/05/2024;12/06/2024;238;21;13;1;Solo vuelo;Vuelo;11.612,50;Tarjeta de crédito;Barcelona;Barcelona;;Ejecutiva;;;;6;12;VERDADERO;Verdadero;App móvil;Confirmada;4;5;8;6;Temporada baja;VERDADERO;Verdadero;3;No me gustó el servicio;Mediana Edad;11.612,50;893,27
U0296;68582158E;60;Male;Masculino;USA;EEUU;Negocios;Negocios;R00296;29/05/2024;16/12/2024;128;201;8;1;Vuelo + Hotel;Vuelo + Hotel;2.302,10;Transferencia bancaria;Rome;Roma;Hotel;Primera clase;;;;4;7;VERDADERO;Verdadero;Sitio web;Cancelada;2;5;11;12;Temporada alta;FALSO;Falso;3;Problemas con la reserva;Adultos Mayores;2.302,10;287,76
U0297;36110249L;63;Male;Masculino;Germany;Alemania;Negocios;Negocios;R00297;04/04/2024;25/12/2024;27;265;1;1;Solo vuelo;Vuelo;4.489,90;PayPal;Paris;Paris;;Primera clase;;;;8;0;FALSO;Falso;Agente de viajes;Pendiente;12;4;7;12;Temporada alta;FALSO;Falso;4;Recomendado;Adultos Mayores;4.489,90;4.489,90
U0298;27297117G;29;Female;Femenino;USA;EEUU;Turista;Turista;R00298;16/03/2024;26/09/2024;306;194;12;3;Solo vuelo;Vuelo;8.735,30;Tarjeta de crédito;Barcelona;Barcelona;;Económica;;;;5;11;FALSO;Falso;Agente de viajes;Confirmada;1;3;9;9;Temporada alta;VERDADERO;Verdadero;5;Todo bien;Jovenes Adultos;2.911,77;727,94
U0299;96607843T;48;Other;Otro;Germany;Alemania;Turista;Turista;R00299;31/07/2024;09/12/2024;91;131;8;1;Vuelo + Hotel + Tour;Vuelo + Hotel + Tour;1.983,80;PayPal;Tokyo;Tokio;Airbnb;Económica;Excursión en bote;Excursión en bote;Excursión en bote;5;7;VERDADERO;Verdadero;App móvil;Pendiente;6;7;7;12;Temporada alta;FALSO;Falso;5;Todo bien;Mediana Edad;1.983,80;247,98
U0300;68309970Q;20;Male;Masculino;India;India;Turista;Turista;R00300;31/05/2024;29/09/2024;45;121;4;1;Vuelo + Hotel;Vuelo + Hotel;13.477,60;Tarjeta de crédito;Tokyo;Tokio;Airbnb;Económica;;;;8;3;FALSO;Falso;Agente de viajes;Pendiente;7;5;10;9;Temporada baja;FALSO;Falso;4;Recomendado;Jovenes Adultos;13.477,60;3.369,40
